HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Type 1,Type 2,Legendary,Name
130,88,83,80,92,62,Water,Ice,False,Lapras
80,75,81,71,91,74,Water,Ice,False,Dewgong
68,88,57,66,83,84,Poison,,False,Arbok
55,73,38,63,43,32,Grass,Poison,False,Bellsprout
47,53,44,73,49,53,Water,,False,Psyduck
84,72,70,72,70,114,Normal,Flying,False,Pidgeot
54,86,113,46,72,45,Ground,,False,Marowak
36,87,51,36,41,69,Normal,Flying,False,Doduo
80,103,97,31,64,127,Normal,,False,Tauros
65,87,107,90,107,73,Water,,False,Blastoise
58,97,49,51,72,68,Bug,Poison,False,Beedrill
95,110,71,54,75,92,Normal,,False,Kangaskhan
63,66,93,100,41,82,Water,,False,Seadra
64,122,67,99,113,60,Fire,,False,Flareon
96,115,88,98,70,88,Fire,,False,Arcanine
50,90,72,66,78,28,Bug,Grass,False,Parasect
36,45,38,32,41,67,Poison,Flying,False,Zubat
87,79,100,83,104,83,Water,,False,Blastoise
67,91,48,92,80,103,Electric,,False,Electabuzz
39,75,51,47,48,60,Water,,False,Goldeen
46,47,56,58,47,73,Fire,,False,Charmander
57,89,51,72,62,111,Normal,Flying,False,Fearow
64,110,74,56,74,106,Bug,Flying,False,Scyther
89,112,79,106,78,92,Fire,,False,Arcanine
55,123,65,100,97,71,Fire,,False,Flareon
46,44,50,53,64,47,Water,,False,Squirtle
40,69,88,48,26,46,Water,,False,Shellder
61,58,60,80,81,57,Grass,Poison,False,Ivysaur
25,53,155,41,48,74,Rock,Ground,False,Onix
30,36,65,83,64,47,Electric,Steel,False,Magnemite
116,197,99,154,100,119,Psychic,Fighting,True,MewtwoMega Mewtwo X
68,70,32,64,48,58,Fire,,False,Growlithe
106,122,97,68,94,103,Normal,,False,KangaskhanMega Kangaskhan
93,130,90,63,91,153,Rock,Flying,False,AerodactylMega Aerodactyl
66,83,42,36,88,84,Bug,Poison,False,Beedrill
56,60,44,46,57,71,Normal,Flying,False,Pidgeotto
33,41,80,48,69,45,Water,,False,Squirtle
45,34,30,58,98,70,Water,Poison,False,Tentacool
59,91,77,75,84,117,Fire,,False,Rapidash
10,51,36,28,53,93,Ground,,False,Diglett
52,82,52,80,78,126,Electric,,False,Raichu
27,31,35,33,27,35,Bug,Poison,False,Weedle
27,30,4,105,51,89,Psychic,,False,Abra
43,39,19,22,19,53,Bug,Poison,False,Weedle
51,86,62,65,73,81,Poison,,False,Arbok
75,79,42,36,57,24,Poison,,False,Grimer
69,103,113,133,127,86,Water,,False,BlastoiseMega Blastoise
51,80,76,42,65,93,Normal,,False,Raticate
78,77,75,89,86,86,Fire,,False,Ninetales
106,80,70,105,80,49,Fairy,,False,Clefable
59,58,64,26,51,49,Bug,Poison,False,Venonat
68,46,51,51,70,41,Water,,False,Seel
42,64,38,40,20,55,Normal,Flying,False,Pidgey
80,72,106,27,33,19,Ground,Rock,False,Rhyhorn
113,110,82,159,87,127,Psychic,,True,Mewtwo
44,49,41,42,42,90,Water,,False,Poliwag
44,35,30,30,48,94,Normal,,False,Meowth
75,85,103,105,131,79,Ice,Flying,True,Articuno
73,87,84,99,79,66,Water,,False,Golduck
42,48,45,52,56,77,Electric,,False,Pikachu
22,23,21,104,45,98,Psychic,,False,Abra
83,111,78,53,72,102,Bug,Flying,False,Scyther
152,111,61,60,117,34,Normal,,False,Snorlax
75,118,76,100,58,64,Grass,Poison,False,Victreebel
60,134,49,93,103,73,Fire,,False,Flareon
68,63,77,105,89,125,Water,Psychic,False,Starmie
51,86,73,59,78,91,Poison,,False,Arbok
41,93,79,21,33,52,Water,,False,Krabby
26,48,38,88,43,71,Ghost,Poison,False,Gastly
66,107,80,49,76,113,Bug,Flying,False,Scyther
92,63,66,68,75,21,Normal,,False,Lickitung
76,111,122,112,119,78,Grass,Poison,False,VenusaurMega Venusaur
90,121,106,103,94,73,Dragon,Flying,False,Dragonite
85,126,74,66,102,72,Water,Flying,False,Gyarados
23,49,47,57,49,98,Electric,,False,Pikachu
52,57,35,44,48,52,Normal,,False,Ditto
51,59,47,56,48,68,Water,,False,Psyduck
64,40,53,53,70,44,Water,,False,Seel
58,60,57,82,60,86,Fire,,False,Charmeleon
46,54,40,54,49,59,Fire,,False,Charmander
52,105,71,42,123,67,Fighting,,False,Hitmonchan
41,79,44,42,33,71,Normal,Flying,False,Doduo
96,91,88,70,86,63,Poison,Ground,False,Nidoqueen
53,41,30,48,36,80,Normal,,False,Meowth
37,38,33,37,43,70,Normal,Flying,False,Pidgey
109,101,88,35,73,84,Normal,,False,Kangaskhan
53,39,44,67,68,32,Fairy,,False,Clefairy
40,97,31,42,27,64,Normal,Flying,False,Doduo
55,59,68,81,80,43,Normal,,False,Porygon
61,58,50,145,76,110,Ghost,Poison,False,Gengar
29,52,44,73,57,79,Water,,False,Staryu
63,49,128,88,32,73,Grass,,False,Tangela
138,80,50,78,43,42,Normal,Fairy,False,Wigglytuff
98,89,82,41,80,87,Normal,,False,Kangaskhan
71,58,112,111,70,49,Rock,Water,False,Omastar
24,80,50,49,40,74,Normal,Flying,False,Doduo
42,49,62,96,115,94,Psychic,Fairy,False,Mr. Mime
53,102,117,57,46,25,Rock,Ground,False,Graveler
62,79,55,101,88,104,Electric,,False,Electabuzz
40,80,38,30,52,32,Bug,Grass,False,Paras
151,104,70,70,109,30,Normal,,False,Snorlax
40,25,23,114,77,104,Psychic,,False,Kadabra
46,40,148,42,43,74,Rock,Ground,False,Onix
64,113,46,93,118,78,Fire,,False,Flareon
87,64,115,97,76,39,Water,Psychic,False,Slowbro
44,58,97,119,69,68,Electric,Steel,False,Magneton
106,147,75,192,128,130,Psychic,,True,MewtwoMega Mewtwo Y
52,62,62,169,98,140,Psychic,,False,AlakazamMega Alakazam
112,85,83,45,83,95,Normal,,False,Kangaskhan
59,96,64,74,68,102,Fighting,,False,Primeape
54,58,42,45,90,39,Psychic,,False,Drowzee
75,62,69,52,52,77,Water,,False,Poliwhirl
97,111,71,102,80,94,Fire,,False,Arcanine
99,195,114,147,111,126,Psychic,Fighting,True,MewtwoMega Mewtwo X
68,47,45,87,85,70,Bug,Flying,False,Butterfree
73,94,56,45,71,97,Fighting,,False,Primeape
98,200,101,163,86,129,Psychic,Fighting,True,MewtwoMega Mewtwo X
61,72,73,69,83,58,Water,,False,Wartortle
64,61,48,49,46,81,Normal,Flying,False,Pidgeotto
68,65,79,162,94,132,Ghost,Poison,False,GengarMega Gengar
41,33,46,35,33,90,Water,,False,Poliwag
48,54,53,67,52,51,Water,,False,Psyduck
42,20,45,34,30,34,Bug,Poison,False,Kakuna
33,51,58,74,46,82,Water,,False,Staryu
43,79,54,78,34,63,Fire,,False,Growlithe
58,75,52,51,64,51,Normal,Flying,False,Farfetch'd
71,44,45,56,64,44,Fairy,,False,Clefairy
67,100,47,77,49,55,Grass,Poison,False,Weepinbell
50,61,39,116,64,92,Ghost,Poison,False,Haunter
98,116,106,140,93,122,Psychic,,True,Mewtwo
112,101,85,149,78,140,Psychic,,True,Mewtwo
38,27,1,93,62,92,Psychic,,False,Abra
81,137,85,85,101,89,Dragon,Flying,False,Dragonite
91,68,73,124,77,125,Normal,Flying,False,PidgeotMega Pidgeot
48,53,36,35,32,65,Normal,Flying,False,Spearow
42,13,60,21,34,39,Bug,Poison,False,Kakuna
84,78,75,143,81,127,Normal,Flying,False,PidgeotMega Pidgeot
87,102,87,101,77,99,Fire,,False,Arcanine
85,109,70,85,73,77,Poison,Ground,False,Nidoking
131,87,68,93,101,57,Water,Ice,False,Lapras
66,145,46,10,79,149,Bug,Poison,False,BeedrillMega Beedrill
101,117,110,59,49,39,Ground,Rock,False,Rhydon
84,156,107,72,132,86,Water,Dark,False,GyaradosMega Gyarados
43,20,54,17,32,39,Bug,Poison,False,Kakuna
77,133,86,65,98,150,Rock,Flying,False,AerodactylMega Aerodactyl
72,44,101,93,47,76,Grass,,False,Tangela
93,76,93,88,117,96,Ice,Flying,True,Articuno
103,130,123,45,40,44,Ground,Rock,False,Rhydon
25,56,43,21,39,50,Normal,Flying,False,Pidgey
52,71,41,86,56,55,Fire,,False,Growlithe
46,59,101,126,66,64,Electric,Steel,False,Magneton
92,138,82,61,90,43,Fighting,,False,Machamp
22,23,23,110,44,87,Psychic,,False,Abra
53,61,64,173,91,146,Psychic,,False,AlakazamMega Alakazam
73,66,71,71,109,109,Fire,,False,Ninetales
109,67,122,94,72,26,Water,Psychic,False,Slowbro
43,61,30,21,34,64,Normal,,False,Rattata
71,60,128,114,74,64,Rock,Water,False,Omastar
54,95,124,53,44,44,Rock,Ground,False,Graveler
41,37,42,35,36,94,Normal,,False,Meowth
54,56,101,104,45,89,Water,,False,Seadra
37,84,95,20,35,29,Rock,Ground,False,Geodude
86,98,84,66,78,80,Water,Fighting,False,Poliwrath
25,60,20,37,52,88,Ground,,False,Diglett
64,55,74,82,79,46,Normal,,False,Porygon
72,98,71,77,75,109,Fire,,False,Rapidash
134,82,49,70,56,40,Normal,Fairy,False,Wigglytuff
61,51,71,90,79,56,Grass,Poison,False,Ivysaur
41,59,43,58,57,42,Dragon,,False,Dratini
61,49,53,49,93,43,Psychic,,False,Drowzee
73,85,33,56,63,70,Bug,Poison,False,Beedrill
90,71,84,130,84,120,Normal,Flying,False,PidgeotMega Pidgeot
81,105,74,54,76,109,Bug,Flying,False,Scyther
53,41,86,44,46,33,Ground,,False,Cubone
87,67,172,128,86,30,Water,Psychic,False,SlowbroMega Slowbro
77,94,73,67,77,91,Normal,Flying,False,Pidgeot
39,58,41,118,56,93,Ghost,Poison,False,Haunter
95,117,110,43,52,44,Ground,Rock,False,Rhydon
60,119,109,58,76,86,Rock,Water,False,Kabutops
59,53,113,105,42,63,Grass,,False,Tangela
48,74,64,55,72,87,Fire,,False,Ponyta
84,137,98,91,104,86,Dragon,Flying,False,Dragonite
77,103,121,115,118,66,Grass,Poison,False,VenusaurMega Venusaur
41,54,38,58,49,82,Electric,,False,Pikachu
48,42,29,52,64,65,Fire,,False,Vulpix
96,107,89,114,73,98,Fire,Flying,True,Moltres
43,67,28,76,32,35,Grass,Poison,False,Bellsprout
73,101,74,162,108,104,Fire,Flying,False,CharizardMega Charizard Y
64,68,54,72,65,117,Normal,,False,Persian
54,94,173,76,37,76,Water,Ice,False,Cloyster
69,62,67,89,77,31,Grass,Poison,False,Gloom
65,52,32,112,95,99,Ice,Psychic,False,Jynx
60,54,64,32,48,45,Bug,Poison,False,Venonat
63,109,52,93,73,101,Fire,,False,Magmar
37,54,42,43,52,53,Poison,,False,Ekans
62,60,53,143,73,118,Ghost,Poison,False,Gengar
72,104,46,105,73,94,Fire,,False,Magmar
46,32,27,54,103,70,Water,Poison,False,Tentacool
100,95,103,103,101,98,Psychic,,False,Mew
60,92,63,84,86,105,Electric,,False,Electabuzz
68,59,48,53,61,38,Water,,False,Seel
52,68,52,79,73,81,Fire,,False,Charmeleon
89,83,101,14,29,17,Ground,Rock,False,Rhyhorn
56,96,68,36,118,82,Fighting,,False,Hitmonchan
48,63,41,40,59,55,Poison,,False,Ekans
50,77,27,63,28,51,Grass,Poison,False,Bellsprout
93,82,97,94,136,84,Ice,Flying,True,Articuno
82,66,82,87,114,59,Psychic,,False,Hypno
67,60,70,93,66,31,Normal,,False,Porygon
108,183,110,142,106,128,Psychic,Fighting,True,MewtwoMega Mewtwo X
57,24,30,12,12,47,Bug,Poison,False,Weedle
69,112,67,62,68,127,Rock,Flying,False,Aerodactyl
102,151,108,76,139,77,Water,Dark,False,GyaradosMega Gyarados
67,155,44,3,78,150,Bug,Poison,False,BeedrillMega Beedrill
33,57,36,119,66,98,Ghost,Poison,False,Haunter
94,60,84,51,72,18,Normal,,False,Lickitung
58,90,50,96,82,114,Electric,,False,Raichu
61,100,46,44,70,74,Bug,Poison,False,Beedrill
66,66,46,61,67,119,Normal,,False,Persian
47,45,49,49,61,57,Normal,,False,Eevee
37,93,83,44,38,52,Rock,Water,False,Kabuto
95,95,71,73,109,55,Poison,,False,Muk
92,130,88,60,81,54,Fighting,,False,Machamp
99,90,185,120,70,27,Water,Psychic,False,SlowbroMega Slowbro
40,38,48,54,57,46,Normal,,False,Ditto
46,72,82,105,39,94,Water,,False,Seadra
64,85,64,45,81,85,Normal,,False,Raticate
67,69,63,54,42,90,Water,,False,Poliwhirl
86,134,89,62,104,140,Rock,Flying,False,AerodactylMega Aerodactyl
62,76,50,52,58,46,Normal,Flying,False,Farfetch'd
46,74,86,14,36,39,Ground,,False,Sandshrew
59,82,68,97,84,110,Electric,,False,Electabuzz
69,112,72,64,67,107,Bug,Flying,False,Scyther
24,54,61,78,56,72,Water,,False,Staryu
73,86,80,76,98,102,Fire,,False,Ninetales
126,95,82,79,93,71,Water,Ice,False,Lapras
105,115,84,157,86,133,Psychic,,True,Mewtwo
105,105,89,148,84,139,Psychic,,True,Mewtwo
24,45,37,95,41,72,Ghost,Poison,False,Gastly
108,144,71,195,122,140,Psychic,,True,MewtwoMega Mewtwo Y
76,83,91,31,33,18,Ground,Rock,False,Rhyhorn
73,98,110,119,125,77,Grass,Poison,False,VenusaurMega Venusaur
62,99,64,61,61,95,Normal,Flying,False,Fearow
89,71,70,64,118,60,Psychic,,False,Hypno
42,41,27,35,38,90,Normal,,False,Meowth
77,103,54,73,78,134,Rock,Flying,False,Aerodactyl
54,68,57,129,75,103,Ghost,Poison,False,Gengar
45,40,157,45,36,78,Rock,Ground,False,Onix
61,54,57,37,31,35,Poison,,False,Nidoran♀
47,43,36,35,35,94,Normal,,False,Meowth
20,92,95,36,19,49,Water,,False,Krabby
67,101,80,56,74,117,Normal,,False,Tauros
91,139,92,88,99,88,Dragon,Flying,False,Dragonite
59,67,69,71,80,57,Water,,False,Wartortle
66,58,70,170,94,142,Ghost,Poison,False,GengarMega Gengar
59,59,58,78,63,88,Fire,,False,Charmeleon
43,132,52,35,106,84,Fighting,,False,Hitmonlee
26,63,110,54,17,33,Water,,False,Shellder
89,58,80,60,74,40,Normal,,False,Lickitung
91,128,93,102,99,87,Dragon,Flying,False,Dragonite
70,58,48,41,58,55,Normal,,False,Eevee
106,116,92,66,95,115,Normal,,False,KangaskhanMega Kangaskhan
66,111,67,105,74,65,Grass,Poison,False,Victreebel
37,42,66,69,31,61,Water,,False,Horsea
35,60,46,50,44,58,Fire,,False,Charmander
94,120,87,93,72,89,Fire,,False,Arcanine
25,33,56,41,50,103,Electric,,False,Voltorb
20,14,47,17,16,84,Water,,False,Magikarp
85,63,63,41,45,18,Water,Psychic,False,Slowpoke
97,127,113,56,60,33,Ground,Rock,False,Rhydon
65,56,35,128,93,122,Psychic,,False,Alakazam
63,60,71,78,76,56,Grass,Poison,False,Gloom
63,57,36,107,98,82,Ice,Psychic,False,Jynx
57,156,111,72,89,115,Bug,Flying,False,PinsirMega Pinsir
62,47,48,43,76,46,Psychic,,False,Drowzee
38,69,100,66,44,21,Poison,,False,Koffing
42,62,46,43,56,27,Bug,Grass,False,Paras
51,60,44,105,63,87,Ghost,Poison,False,Haunter
42,57,39,38,34,56,Poison,,False,Nidoran♂
33,43,42,37,43,56,Normal,Flying,False,Pidgey
71,56,60,42,55,39,Bug,Poison,False,Venonat
67,75,73,97,87,110,Water,Psychic,False,Starmie
85,126,62,69,88,59,Fighting,,False,Machamp
100,72,104,95,77,31,Water,Psychic,False,Slowbro
80,87,78,94,79,79,Water,,False,Golduck
39,20,64,22,33,18,Bug,,False,Metapod
47,72,55,31,48,67,Water,,False,Goldeen
128,77,81,88,102,59,Water,Ice,False,Lapras
33,41,165,34,36,78,Rock,Ground,False,Onix
153,123,61,55,111,32,Normal,,False,Snorlax
63,39,49,42,83,46,Psychic,,False,Drowzee
30,29,34,110,30,87,Ghost,Poison,False,Gastly
44,75,52,34,44,59,Normal,Flying,False,Doduo
84,74,75,132,73,124,Normal,Flying,False,PidgeotMega Pidgeot
49,126,133,52,49,83,Water,,False,Kingler
48,33,27,47,99,72,Water,Poison,False,Tentacool
54,57,69,117,90,134,Electric,,False,Jolteon
53,62,45,72,36,62,Grass,Poison,False,Bulbasaur
53,62,51,52,69,65,Normal,Flying,False,Farfetch'd
63,52,108,101,43,74,Grass,,False,Tangela
11,45,27,46,49,101,Ground,,False,Diglett
51,65,62,71,87,62,Grass,Poison,False,Ivysaur
94,89,89,76,86,78,Water,Fighting,False,Poliwrath
38,76,59,67,61,89,Fire,,False,Ponyta
39,54,31,54,89,54,Water,Poison,False,Tentacool
54,60,70,72,84,65,Grass,Poison,False,Ivysaur
65,87,48,36,77,79,Bug,Poison,False,Beedrill
60,52,65,34,45,35,Bug,Poison,False,Venonat
40,40,41,30,40,59,Normal,Flying,False,Pidgey
92,79,65,66,120,100,Water,Poison,False,Tentacruel
45,48,49,38,42,50,Poison,,False,Nidoran♀
77,76,57,20,37,43,Fighting,,False,Machop
76,106,72,61,69,131,Rock,Flying,False,Aerodactyl
69,52,72,137,65,108,Ghost,Poison,False,Gengar
82,132,106,131,71,112,Fire,Dragon,False,CharizardMega Charizard X
42,31,44,46,57,110,Electric,,False,Voltorb
39,65,39,57,47,41,Dragon,,False,Dratini
80,132,109,127,86,94,Fire,Dragon,False,CharizardMega Charizard X
114,97,79,54,105,50,Poison,,False,Muk
87,77,178,128,91,42,Water,Psychic,False,SlowbroMega Slowbro
86,85,82,90,68,76,Water,,False,Golduck
41,38,48,67,69,88,Water,,False,Staryu
65,89,56,69,71,57,Dragon,,False,Dragonair
43,67,48,51,56,31,Bug,Grass,False,Paras
65,46,58,30,34,51,Poison,,False,Nidoran♀
55,54,54,32,37,43,Poison,,False,Nidoran♀
91,89,81,52,68,83,Normal,,False,Kangaskhan
41,58,97,42,25,47,Water,,False,Shellder
119,84,94,75,92,66,Water,Ice,False,Lapras
252,1,3,34,106,42,Normal,,False,Chansey
89,91,77,75,93,85,Poison,Ground,False,Nidoqueen
52,87,71,48,64,91,Normal,,False,Raticate
69,59,64,74,63,78,Fire,,False,Charmeleon
58,93,59,69,62,79,Dragon,,False,Dragonair
53,50,43,38,35,62,Normal,,False,Ditto
75,135,83,60,102,150,Rock,Flying,False,AerodactylMega Aerodactyl
59,55,61,68,83,63,Grass,Poison,False,Ivysaur
22,71,101,48,29,36,Water,,False,Shellder
69,52,77,58,38,58,Poison,,False,Nidorina
104,75,63,93,99,56,Fairy,,False,Clefable
47,60,86,124,82,66,Electric,Steel,False,Magneton
89,135,81,99,105,89,Dragon,Flying,False,Dragonite
62,64,46,77,63,94,Fire,,False,Charmeleon
52,125,37,42,122,81,Fighting,,False,Hitmonlee
46,112,51,32,110,94,Fighting,,False,Hitmonlee
21,69,95,64,44,62,Rock,Water,False,Kabuto
99,75,184,129,75,21,Water,Psychic,False,SlowbroMega Slowbro
84,71,87,117,87,30,Grass,Poison,False,Vileplume
64,133,103,138,96,94,Fire,Dragon,False,CharizardMega Charizard X
110,103,77,59,98,46,Poison,,False,Muk
88,71,170,133,84,43,Water,Psychic,False,SlowbroMega Slowbro
89,131,78,79,84,146,Rock,Flying,False,AerodactylMega Aerodactyl
67,49,70,75,77,151,Electric,,False,Electrode
61,49,116,108,46,64,Grass,,False,Tangela
94,105,80,127,55,50,Grass,Psychic,False,Exeggutor
52,67,96,18,25,42,Ground,,False,Sandshrew
70,55,54,94,82,38,Normal,,False,Porygon
75,64,54,56,43,91,Water,,False,Poliwhirl
56,113,82,60,43,102,Normal,Flying,False,Dodrio
76,85,81,104,92,84,Grass,Poison,False,Venusaur
80,107,97,29,74,103,Normal,,False,Tauros
91,138,86,69,82,47,Fighting,,False,Machamp
37,63,100,68,39,32,Poison,,False,Koffing
85,89,58,62,82,74,Water,,False,Seaking
75,85,118,83,54,54,Poison,,False,Weezing
57,67,52,130,71,123,Ghost,Poison,False,Gengar
59,80,106,42,91,47,Ground,,False,Marowak
89,87,71,65,64,103,Normal,Flying,False,Pidgeot
21,60,46,51,43,86,Electric,,False,Pikachu
41,48,47,39,21,93,Normal,,False,Meowth
19,36,80,105,46,48,Electric,Steel,False,Magnemite
63,66,64,64,42,64,Poison,,False,Nidorino
68,87,51,57,81,89,Normal,Flying,False,Fearow
89,117,78,100,89,81,Fire,,False,Arcanine
43,98,180,80,37,83,Water,Ice,False,Cloyster
78,107,58,60,81,132,Rock,Flying,False,Aerodactyl
75,60,73,53,47,85,Water,,False,Poliwhirl
77,138,106,126,88,99,Fire,Dragon,False,CharizardMega Charizard X
48,42,40,62,47,67,Fire,,False,Charmander
68,100,72,58,59,103,Normal,Flying,False,Dodrio
63,82,58,91,87,117,Electric,,False,Electabuzz
64,142,39,18,79,153,Bug,Poison,False,BeedrillMega Beedrill
82,100,70,155,109,93,Fire,Flying,False,CharizardMega Charizard Y
72,71,105,49,77,42,Ground,,False,Marowak
51,47,100,124,57,67,Electric,Steel,False,Magneton
73,90,87,102,94,72,Grass,Poison,False,Venusaur
71,146,46,13,82,132,Bug,Poison,False,BeedrillMega Beedrill
36,85,100,18,28,23,Rock,Ground,False,Geodude
57,119,101,45,77,100,Bug,,False,Pinsir
68,58,43,53,46,78,Normal,Flying,False,Pidgeotto
89,90,59,41,59,36,Fighting,,False,Machoke
64,120,96,76,59,77,Rock,Water,False,Kabutops
56,64,70,78,79,48,Normal,,False,Porygon
56,133,113,49,47,65,Water,,False,Kingler
50,126,55,39,115,79,Fighting,,False,Hitmonlee
69,105,70,58,62,91,Fighting,,False,Primeape
96,120,94,88,104,87,Dragon,Flying,False,Dragonite
65,41,46,87,87,65,Bug,Flying,False,Butterfree
90,88,99,32,62,59,Ground,,False,Sandslash
59,67,80,88,65,40,Normal,,False,Porygon
65,46,39,114,87,87,Ice,Psychic,False,Jynx
96,72,82,61,93,72,Water,Ice,False,Dewgong
56,63,50,38,62,56,Normal,,False,Eevee
39,43,32,28,46,55,Poison,Flying,False,Zubat
54,79,56,46,50,72,Poison,,False,Nidorino
60,44,46,52,61,44,Fairy,,False,Clefairy
47,118,106,72,69,83,Rock,Water,False,Kabutops
35,54,61,56,70,36,Water,,False,Squirtle
36,57,95,48,25,39,Water,,False,Shellder
66,62,64,79,80,100,Bug,Poison,False,Venomoth
107,125,96,53,95,108,Normal,,False,KangaskhanMega Kangaskhan
58,69,80,163,96,130,Ghost,Poison,False,GengarMega Gengar
35,58,46,39,55,96,Electric,,False,Pikachu
18,63,20,30,38,96,Ground,,False,Diglett
44,70,57,25,35,68,Normal,Flying,False,Doduo
92,67,65,38,39,9,Water,Psychic,False,Slowpoke
58,53,35,40,65,42,Bug,Poison,False,Venonat
59,89,51,51,80,82,Bug,Poison,False,Beedrill
73,89,73,89,90,88,Water,,False,Golduck
53,97,54,89,86,90,Electric,,False,Raichu
97,91,99,64,92,67,Water,Fighting,False,Poliwrath
98,77,96,94,68,32,Water,Psychic,False,Slowbro
80,77,80,110,98,70,Grass,Poison,False,Venusaur
95,70,80,73,112,60,Water,Ice,False,Dewgong
72,103,60,55,76,99,Fighting,,False,Primeape
115,41,25,38,39,20,Normal,Fairy,False,Jigglypuff
46,38,39,30,38,64,Poison,Flying,False,Zubat
79,97,64,74,70,63,Water,,False,Seaking
101,64,82,86,97,56,Fairy,,False,Clefable
57,90,52,53,76,68,Bug,Poison,False,Beedrill
70,90,56,88,74,109,Electric,,False,Raichu
84,122,118,52,48,50,Rock,Ground,False,Golem
46,40,49,48,45,78,Water,,False,Poliwag
32,38,41,61,73,65,Fire,,False,Vulpix
48,81,31,32,34,77,Normal,Flying,False,Doduo
59,154,111,68,94,115,Bug,Flying,False,PinsirMega Pinsir
45,57,51,53,63,56,Normal,,False,Eevee
90,97,86,117,87,103,Electric,Flying,True,Zapdos
59,128,123,44,54,77,Water,,False,Kingler
72,81,86,92,107,75,Grass,Poison,False,Venusaur
46,51,41,34,33,50,Poison,,False,Nidoran♂
82,101,112,135,113,79,Water,,False,BlastoiseMega Blastoise
70,100,111,142,122,79,Water,,False,BlastoiseMega Blastoise
44,134,119,48,51,79,Water,,False,Kingler
62,81,71,64,75,39,Bug,Grass,False,Parasect
46,37,31,39,44,93,Normal,,False,Meowth
40,82,105,33,27,13,Rock,Ground,False,Geodude
23,108,85,18,15,56,Water,,False,Krabby
75,64,64,79,141,97,Water,Poison,False,Tentacruel
47,75,54,76,41,57,Fire,,False,Growlithe
73,63,52,74,62,103,Normal,,False,Persian
43,42,55,101,134,76,Psychic,Fairy,False,Mr. Mime
35,55,67,39,64,75,Water,,False,Goldeen
88,66,88,69,102,62,Water,Ice,False,Dewgong
81,100,78,158,116,87,Fire,Flying,False,CharizardMega Charizard Y
75,112,125,57,70,43,Rock,Ground,False,Golem
45,50,61,65,56,52,Water,,False,Psyduck
57,41,47,64,43,54,Water,,False,Psyduck
56,128,109,52,71,82,Rock,Water,False,Kabutops
77,123,89,78,101,147,Rock,Flying,False,AerodactylMega Aerodactyl
53,87,64,74,73,81,Poison,,False,Arbok
81,89,99,43,66,58,Ground,,False,Sandslash
44,74,75,173,94,140,Ghost,Poison,False,GengarMega Gengar
67,44,43,82,87,68,Bug,Flying,False,Butterfree
35,56,33,36,31,52,Poison,Flying,False,Zubat
37,33,74,70,20,61,Water,,False,Horsea
91,103,73,132,79,99,Fire,Flying,True,Moltres
56,159,117,69,89,110,Bug,Flying,False,PinsirMega Pinsir
57,47,81,50,56,41,Grass,Psychic,False,Exeggcute
47,86,176,88,32,81,Water,Ice,False,Cloyster
68,72,50,52,68,118,Normal,,False,Persian
69,56,59,101,101,124,Electric,,False,Jolteon
25,93,79,65,41,53,Rock,Water,False,Kabuto
63,91,63,96,79,100,Electric,,False,Raichu
49,44,66,57,54,35,Water,,False,Squirtle
86,80,109,79,100,76,Water,,False,Blastoise
24,111,82,15,35,59,Water,,False,Krabby
29,92,52,32,36,82,Normal,Flying,False,Doduo
60,103,73,68,45,104,Normal,Flying,False,Dodrio
69,63,57,116,93,127,Electric,,False,Jolteon
39,56,47,41,58,44,Poison,,False,Ekans
49,73,84,17,25,52,Ground,,False,Sandshrew
76,84,87,106,102,70,Grass,Poison,False,Venusaur
86,69,65,39,43,22,Water,Psychic,False,Slowpoke
67,62,50,49,62,71,Normal,Flying,False,Pidgeotto
46,50,74,172,102,150,Psychic,,False,AlakazamMega Alakazam
73,78,74,78,106,84,Fire,,False,Ninetales
65,52,70,176,95,141,Ghost,Poison,False,GengarMega Gengar
84,85,69,73,79,94,Normal,Flying,False,Pidgeot
53,101,117,43,39,43,Rock,Ground,False,Graveler
94,81,75,69,69,100,Normal,Flying,False,Pidgeot
52,56,74,71,89,63,Grass,Poison,False,Ivysaur
58,101,79,51,77,39,Bug,Grass,False,Parasect
60,150,121,73,88,115,Bug,Flying,False,PinsirMega Pinsir
76,84,76,106,95,86,Grass,Poison,False,Venusaur
52,126,115,44,48,90,Water,,False,Kingler
69,63,59,51,54,62,Normal,Flying,False,Pidgeotto
48,57,47,62,42,64,Water,,False,Psyduck
79,83,107,99,132,74,Ice,Flying,True,Articuno
29,53,100,50,27,31,Water,,False,Shellder
59,98,63,69,57,99,Normal,Flying,False,Fearow
38,35,42,48,37,89,Water,,False,Poliwag
95,67,180,122,79,27,Water,Psychic,False,SlowbroMega Slowbro
59,98,53,86,78,99,Electric,,False,Raichu
66,60,48,82,74,80,Fire,,False,Charmeleon
53,48,88,118,66,70,Electric,Steel,False,Magneton
58,77,59,74,80,60,Dragon,,False,Dragonair
35,36,30,12,33,44,Bug,,False,Caterpie
67,98,34,37,74,81,Bug,Poison,False,Beedrill
61,78,36,77,20,44,Grass,Poison,False,Bellsprout
105,67,180,124,92,18,Water,Psychic,False,SlowbroMega Slowbro
44,25,27,53,94,62,Water,Poison,False,Tentacool
40,65,28,25,23,76,Normal,,False,Rattata
56,60,67,171,110,136,Ghost,Poison,False,GengarMega Gengar
64,65,57,109,91,120,Electric,,False,Jolteon
