HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Type 1,Type 2,Legendary,Name
74,46,54,60,60,29,Fairy,,False,Clefairy
39,43,151,33,56,63,Rock,Ground,False,Onix
82,77,58,47,58,20,Poison,,False,Grimer
11,15,31,116,55,84,Psychic,,False,Abra
95,91,89,77,83,70,Poison,Ground,False,Nidoqueen
4,6,61,3,26,93,Water,,False,Magikarp
45,79,58,75,47,117,Normal,Flying,False,Fearow
83,69,89,82,108,69,Water,Ice,False,Dewgong
60,90,60,93,103,105,Fire,Flying,False,Charizard
60,53,50,122,92,133,Electric,,False,Jolteon
70,50,64,82,78,136,Electric,,False,Electrode
142,70,49,81,42,51,Normal,Fairy,False,Wigglytuff
41,92,79,60,91,93,Poison,,False,Arbok
8,53,27,41,45,91,Ground,,False,Diglett
57,100,110,58,29,57,Rock,Ground,False,Graveler
65,76,70,59,45,57,Poison,,False,Nidorino
39,117,129,26,60,23,Rock,Ground,False,Graveler
57,49,73,47,39,90,Water,,False,Poliwhirl
82,71,64,59,37,14,Water,Psychic,False,Slowpoke
53,107,115,45,70,103,Bug,,False,Pinsir
63,90,106,105,102,90,Grass,Poison,False,Venusaur
78,83,43,74,35,50,Grass,Poison,False,Weepinbell
47,13,54,26,26,39,Bug,,False,Metapod
56,113,57,89,74,111,Fire,,False,Rapidash
46,40,35,34,116,49,Psychic,,False,Drowzee
49,85,106,77,68,62,Poison,,False,Weezing
92,78,36,10,34,19,Fighting,,False,Machop
19,35,71,79,24,58,Water,,False,Horsea
85,138,101,71,146,87,Water,Dark,False,GyaradosMega Gyarados
55,79,80,157,99,124,Ghost,Poison,False,GengarMega Gengar
75,108,142,131,105,75,Grass,Poison,False,VenusaurMega Venusaur
80,78,64,109,93,56,Grass,Poison,False,Vileplume
42,55,30,62,51,69,Fire,,False,Charmander
76,65,71,61,80,88,Poison,Flying,False,Golbat
88,79,65,72,113,62,Water,Ice,False,Dewgong
48,70,66,27,67,64,Water,,False,Goldeen
56,66,52,27,57,44,Poison,,False,Nidoran♂
30,70,92,6,13,48,Ground,,False,Sandshrew
29,90,88,39,112,67,Fighting,,False,Hitmonchan
32,23,79,100,53,38,Electric,Steel,False,Magnemite
63,114,102,50,70,98,Normal,,False,Tauros
92,76,71,73,101,103,Fire,,False,Ninetales
51,70,52,75,75,119,Normal,,False,Persian
82,67,77,58,57,48,Poison,,False,Nidorina
73,85,114,61,56,27,Rock,Ground,False,Graveler
50,107,73,42,106,77,Fighting,,False,Hitmonchan
100,119,106,142,72,95,Fire,Dragon,False,CharizardMega Charizard X
107,72,99,138,86,49,Grass,Psychic,False,Exeggutor
73,122,89,59,72,81,Bug,,False,Pinsir
67,141,98,55,39,71,Water,,False,Kingler
132,62,78,105,81,60,Water,,False,Vaporeon
80,61,75,45,67,56,Poison,,False,Nidorina
47,64,11,18,45,72,Normal,Flying,False,Spearow
64,56,37,26,35,50,Poison,,False,Nidoran♂
47,152,113,88,99,94,Bug,Flying,False,PinsirMega Pinsir
99,78,73,62,90,92,Normal,,False,Kangaskhan
80,83,79,136,81,120,Normal,Flying,False,PidgeotMega Pidgeot
103,77,87,69,47,109,Normal,Flying,False,Pidgeot
94,105,72,99,84,101,Fire,,False,Arcanine
64,67,84,112,100,49,Grass,Poison,False,Vileplume
108,67,179,114,81,29,Water,Psychic,False,SlowbroMega Slowbro
15,46,34,62,53,72,Electric,,False,Pikachu
66,164,119,63,87,101,Bug,Flying,False,PinsirMega Pinsir
25,50,42,15,46,48,Normal,Flying,False,Pidgey
60,108,121,63,38,28,Rock,Ground,False,Graveler
55,56,35,49,27,94,Normal,,False,Meowth
104,104,107,96,91,98,Psychic,,False,Mew
69,60,43,63,64,19,Fairy,,False,Clefairy
115,184,106,153,102,120,Psychic,Fighting,True,MewtwoMega Mewtwo X
62,65,63,69,62,77,Grass,Poison,False,Ivysaur
53,85,105,53,79,41,Ground,,False,Marowak
19,87,30,27,38,72,Fighting,,False,Mankey
37,69,48,61,41,38,Dragon,,False,Dratini
75,148,28,25,79,142,Bug,Poison,False,BeedrillMega Beedrill
55,119,104,72,60,85,Rock,Water,False,Kabutops
64,89,54,23,64,102,Normal,,False,Raticate
76,64,60,27,41,15,Water,Psychic,False,Slowpoke
63,58,52,77,42,91,Fire,,False,Charmeleon
71,80,82,66,67,73,Water,,False,Seaking
86,70,55,39,43,22,Water,Psychic,False,Slowpoke
55,60,109,123,86,40,Rock,Water,False,Omastar
60,70,56,73,70,77,Dragon,,False,Dragonair
58,110,61,98,89,54,Fire,,False,Flareon
51,49,35,123,52,95,Ghost,Poison,False,Haunter
114,130,87,48,87,91,Water,Flying,False,Gyarados
47,71,75,124,99,146,Electric,,False,Jolteon
53,27,31,16,35,52,Bug,,False,Caterpie
79,81,87,67,91,88,Water,,False,Blastoise
32,51,54,23,40,107,Normal,,False,Meowth
40,60,50,65,50,56,Normal,,False,Ditto
100,93,103,78,96,73,Water,Fighting,False,Poliwrath
69,58,25,104,74,103,Ice,Psychic,False,Jynx
23,75,44,46,46,69,Normal,Flying,False,Doduo
52,54,105,51,49,21,Ground,,False,Cubone
27,71,84,77,33,55,Poison,,False,Koffing
82,73,89,138,88,127,Normal,Flying,False,PidgeotMega Pidgeot
50,120,105,44,68,92,Rock,Water,False,Kabutops
69,47,118,115,45,73,Grass,,False,Tangela
51,33,145,39,28,81,Rock,Ground,False,Onix
62,75,66,80,58,90,Fire,,False,Charmeleon
39,58,45,29,56,28,Poison,,False,Nidoran♀
60,74,90,96,45,75,Water,,False,Seadra
31,61,53,25,70,18,Bug,Grass,False,Paras
58,63,58,51,66,103,Normal,,False,Persian
23,99,96,39,25,44,Rock,Water,False,Kabuto
42,20,45,34,30,34,Bug,Poison,False,Kakuna
98,54,58,56,83,19,Normal,,False,Lickitung
57,51,54,81,98,75,Bug,Flying,False,Butterfree
85,86,59,81,84,75,Poison,Flying,False,Golbat
85,57,114,115,83,40,Water,Psychic,False,Slowbro
62,116,82,40,94,91,Fighting,,False,Hitmonchan
67,79,109,56,83,56,Ground,,False,Marowak
63,76,48,70,61,47,Normal,Flying,False,Farfetch'd
47,100,109,49,30,35,Rock,Ground,False,Graveler
76,42,58,46,62,43,Water,,False,Seel
67,68,74,80,105,100,Fire,,False,Ninetales
22,5,46,21,19,87,Water,,False,Magikarp
80,68,49,29,38,14,Poison,,False,Grimer
91,91,86,21,33,40,Ground,Rock,False,Rhyhorn
59,94,53,49,67,95,Fighting,,False,Primeape
92,120,95,49,95,76,Water,Flying,False,Gyarados
54,101,76,40,114,72,Fighting,,False,Hitmonchan
89,99,87,56,62,99,Normal,,False,Kangaskhan
74,119,132,47,67,48,Rock,Ground,False,Golem
47,23,109,74,66,46,Rock,Water,False,Omanyte
86,75,80,98,74,80,Fairy,,False,Clefable
99,69,73,66,104,64,Water,Ice,False,Dewgong
73,79,89,73,113,109,Water,Poison,False,Tentacruel
81,139,107,86,125,78,Water,Dark,False,GyaradosMega Gyarados
81,119,62,66,82,94,Fire,,False,Rapidash
48,43,56,36,17,67,Normal,Flying,False,Pidgey
87,71,81,110,81,59,Fairy,,False,Clefable
64,67,40,51,51,64,Poison,,False,Nidorino
50,60,47,60,57,44,Grass,Poison,False,Bulbasaur
83,95,96,128,78,100,Fire,Flying,True,Moltres
81,123,74,157,131,88,Fire,Flying,False,CharizardMega Charizard Y
92,58,83,51,64,22,Normal,,False,Lickitung
79,93,86,103,83,84,Grass,Poison,False,Venusaur
98,68,86,72,86,69,Fairy,,False,Clefable
109,197,101,151,92,139,Psychic,Fighting,True,MewtwoMega Mewtwo X
16,47,151,39,50,91,Rock,Ground,False,Onix
88,84,57,57,80,59,Water,,False,Seaking
43,75,40,25,56,48,Poison,,False,Ekans
51,55,74,89,67,39,Normal,,False,Porygon
52,52,55,51,53,53,Normal,,False,Eevee
84,94,84,115,73,91,Fire,Flying,True,Moltres
66,69,86,96,91,112,Water,Psychic,False,Starmie
69,133,90,67,70,84,Bug,,False,Pinsir
48,79,20,61,34,48,Grass,Poison,False,Bellsprout
110,108,89,155,99,114,Psychic,,True,Mewtwo
70,55,116,103,82,67,Rock,Water,False,Omastar
46,82,38,32,35,72,Fighting,,False,Mankey
78,50,83,98,89,131,Electric,,False,Electrode
57,69,62,60,47,70,Poison,,False,Nidorino
47,71,42,123,70,109,Ghost,Poison,False,Gengar
80,80,50,55,60,106,Normal,,False,Raticate
82,107,83,69,76,113,Bug,Flying,False,Scyther
82,132,90,64,89,159,Rock,Flying,False,AerodactylMega Aerodactyl
79,44,51,38,62,41,Bug,Poison,False,Venonat
109,61,110,85,81,13,Water,Psychic,False,Slowbro
78,76,87,129,72,121,Normal,Flying,False,PidgeotMega Pidgeot
44,82,68,54,48,87,Normal,Flying,False,Fearow
124,155,52,205,102,117,Psychic,,True,MewtwoMega Mewtwo Y
98,74,88,88,80,71,Fairy,,False,Clefable
57,114,73,20,120,82,Fighting,,False,Hitmonchan
50,69,77,68,85,52,Grass,Poison,False,Ivysaur
95,68,76,29,38,27,Water,Psychic,False,Slowpoke
136,71,43,82,47,45,Normal,Fairy,False,Wigglytuff
60,46,48,58,39,66,Normal,Flying,False,Pidgeotto
39,53,38,44,63,51,Poison,,False,Ekans
60,56,50,147,102,112,Psychic,,False,Alakazam
65,50,51,55,64,38,Fairy,,False,Clefairy
65,66,70,67,88,105,Fire,,False,Ninetales
51,102,69,40,112,81,Fighting,,False,Hitmonchan
66,57,48,125,69,108,Ghost,Poison,False,Gengar
76,92,80,120,99,84,Fire,Flying,True,Moltres
145,65,42,97,50,45,Normal,Fairy,False,Wigglytuff
75,100,78,56,74,145,Rock,Flying,False,Aerodactyl
31,48,68,61,12,60,Water,,False,Horsea
109,133,119,37,46,41,Ground,Rock,False,Rhydon
54,109,99,26,119,55,Fighting,,False,Hitmonchan
70,119,76,55,79,101,Bug,Flying,False,Scyther
96,82,89,71,100,55,Water,Ice,False,Dewgong
122,35,27,49,23,7,Normal,Fairy,False,Jigglypuff
56,50,49,67,72,36,Grass,Poison,False,Oddish
54,89,45,51,91,67,Bug,Poison,False,Beedrill
53,64,57,60,43,99,Water,,False,Poliwhirl
96,100,85,108,120,107,Psychic,,False,Mew
102,102,85,52,63,88,Normal,,False,Kangaskhan
102,86,127,109,69,19,Water,Psychic,False,Slowbro
37,80,100,67,50,60,Rock,Water,False,Kabuto
20,73,19,31,51,83,Fighting,,False,Mankey
91,155,117,66,132,79,Water,Dark,False,GyaradosMega Gyarados
46,73,48,39,49,45,Dragon,,False,Dratini
89,99,62,55,73,116,Rock,Flying,False,Aerodactyl
74,103,51,51,88,85,Fighting,,False,Primeape
57,48,71,60,71,49,Poison,,False,Nidorina
77,85,89,63,97,83,Water,Fighting,False,Poliwrath
66,59,64,55,56,85,Water,,False,Poliwhirl
70,68,60,49,58,60,Poison,,False,Nidorina
62,42,49,150,79,132,Psychic,,False,Alakazam
48,90,62,90,84,101,Fire,,False,Magmar
66,47,84,67,42,57,Poison,,False,Nidorina
105,98,76,72,92,50,Poison,,False,Muk
48,96,82,63,72,21,Bug,Grass,False,Parasect
51,75,90,85,66,39,Grass,Poison,False,Gloom
59,67,95,45,43,35,Poison,,False,Koffing
100,104,72,61,82,47,Poison,,False,Muk
61,66,45,52,48,57,Dragon,,False,Dratini
36,48,43,46,60,63,Fire,,False,Charmander
98,87,161,136,84,47,Water,Psychic,False,SlowbroMega Slowbro
101,93,80,122,61,63,Grass,Psychic,False,Exeggutor
49,78,59,57,25,37,Dragon,,False,Dratini
26,34,32,27,42,56,Bug,,False,Caterpie
29,1,40,11,23,84,Water,,False,Magikarp
97,146,88,102,109,73,Dragon,Flying,False,Dragonite
67,85,68,45,49,45,Fighting,,False,Machoke
69,73,63,174,94,139,Ghost,Poison,False,GengarMega Gengar
50,30,17,20,25,43,Bug,Poison,False,Weedle
47,24,30,17,28,37,Bug,Poison,False,Weedle
61,64,70,39,41,65,Grass,Poison,False,Bulbasaur
93,104,69,39,93,122,Rock,Flying,False,Aerodactyl
96,134,114,60,27,26,Ground,Rock,False,Rhydon
72,126,100,55,78,77,Rock,Water,False,Kabutops
116,118,93,142,74,136,Psychic,,True,Mewtwo
65,98,109,90,82,53,Poison,,False,Weezing
66,101,71,54,47,97,Normal,Flying,False,Fearow
103,116,133,42,53,31,Ground,Rock,False,Rhydon
101,111,86,164,81,137,Psychic,,True,Mewtwo
36,51,74,115,131,84,Psychic,Fairy,False,Mr. Mime
53,60,102,101,50,74,Water,,False,Seadra
28,40,32,40,67,100,Electric,,False,Voltorb
53,81,93,43,47,48,Rock,Water,False,Kabuto
73,52,45,41,54,40,Bug,Poison,False,Venonat
77,78,72,85,70,91,Electric,,False,Raichu
46,63,25,52,77,55,Poison,,False,Ekans
36,31,28,27,29,39,Bug,,False,Caterpie
31,95,70,41,111,74,Fighting,,False,Hitmonchan
58,88,51,86,87,115,Electric,,False,Raichu
40,71,57,35,50,38,Poison,,False,Ekans
71,103,129,101,74,55,Poison,,False,Weezing
38,87,48,57,72,101,Fire,,False,Ponyta
70,72,38,58,54,72,Poison,,False,Nidorino
30,64,111,27,41,29,Ground,,False,Sandshrew
72,66,125,111,71,50,Rock,Water,False,Omastar
71,54,47,73,63,88,Bug,Flying,False,Butterfree
64,55,33,110,91,119,Ice,Psychic,False,Jynx
68,138,80,78,112,167,Rock,Flying,False,AerodactylMega Aerodactyl
111,146,72,190,126,135,Psychic,,True,MewtwoMega Mewtwo Y
59,33,85,50,43,46,Grass,Psychic,False,Exeggcute
65,75,64,119,108,127,Electric,,False,Jolteon
93,58,182,132,65,35,Water,Psychic,False,SlowbroMega Slowbro
40,89,39,34,43,61,Normal,Flying,False,Doduo
91,90,73,79,79,102,Normal,Flying,False,Pidgeot
32,31,30,20,39,46,Bug,Poison,False,Weedle
47,66,91,117,60,80,Electric,Steel,False,Magneton
66,47,35,54,55,37,Bug,Poison,False,Venonat
66,46,128,105,36,62,Grass,,False,Tangela
86,123,80,66,100,57,Fighting,,False,Machamp
80,94,75,126,93,123,Normal,Flying,False,PidgeotMega Pidgeot
46,32,72,74,58,86,Water,,False,Staryu
49,50,62,188,95,145,Psychic,,False,AlakazamMega Alakazam
82,97,87,42,89,94,Bug,Flying,False,Scyther
65,69,71,48,50,62,Poison,,False,Nidorina
90,95,112,101,112,87,Ice,Flying,True,Articuno
55,48,63,176,103,145,Psychic,,False,AlakazamMega Alakazam
30,33,31,109,32,100,Ghost,Poison,False,Gastly
43,57,36,39,40,99,Normal,,False,Meowth
75,112,80,50,65,87,Fighting,,False,Primeape
39,48,28,51,107,62,Water,Poison,False,Tentacool
46,87,51,71,59,96,Fire,,False,Ponyta
31,30,46,37,37,90,Normal,,False,Meowth
97,115,75,60,107,86,Water,Flying,False,Gyarados
37,116,39,49,113,107,Fighting,,False,Hitmonlee
79,113,81,168,96,115,Fire,Flying,False,CharizardMega Charizard Y
88,80,75,103,91,97,Fire,Flying,False,Charizard
62,85,63,94,81,105,Fire,,False,Magmar
76,43,114,113,38,31,Grass,,False,Tangela
48,72,109,43,69,49,Ground,,False,Marowak
65,52,37,123,62,110,Ghost,Poison,False,Gengar
41,37,66,72,20,44,Water,,False,Horsea
45,35,119,107,42,32,Rock,Water,False,Omanyte
47,60,26,38,37,64,Normal,Flying,False,Spearow
119,86,102,92,104,58,Water,Ice,False,Lapras
78,149,100,67,147,77,Water,Dark,False,GyaradosMega Gyarados
29,34,143,24,32,72,Rock,Ground,False,Onix
63,75,60,59,69,114,Normal,,False,Persian
38,45,58,83,67,29,Grass,Poison,False,Oddish
58,56,72,53,36,66,Poison,,False,Nidorino
51,36,37,112,60,111,Ghost,Poison,False,Haunter
57,107,92,55,64,115,Normal,,False,Tauros
94,142,116,50,35,52,Ground,Rock,False,Rhydon
103,129,63,43,86,93,Water,Flying,False,Gyarados
56,84,131,37,80,40,Ground,,False,Marowak
58,29,82,43,66,49,Ground,,False,Cubone
101,119,80,51,102,91,Water,Flying,False,Gyarados
42,55,53,49,59,67,Fire,,False,Vulpix
4,58,12,17,37,101,Ground,,False,Diglett
102,58,66,94,92,53,Fairy,,False,Clefable
95,88,95,66,95,71,Water,Fighting,False,Poliwrath
114,93,97,81,73,39,Water,Psychic,False,Slowbro
103,123,91,61,101,111,Normal,,False,KangaskhanMega Kangaskhan
62,69,50,50,33,75,Normal,Flying,False,Pidgeotto
59,139,66,92,102,75,Fire,,False,Flareon
41,69,43,50,53,62,Water,,False,Goldeen
90,77,97,101,91,22,Water,Psychic,False,Slowbro
32,24,28,48,25,73,Normal,,False,Meowth
43,33,48,78,52,84,Water,,False,Staryu
51,93,118,48,42,38,Rock,Ground,False,Graveler
17,32,65,66,16,65,Water,,False,Horsea
29,36,31,42,33,91,Normal,,False,Meowth
102,89,85,118,100,113,Electric,Flying,True,Zapdos
33,70,88,46,43,46,Rock,Water,False,Kabuto
11,55,28,31,40,94,Ground,,False,Diglett
111,180,98,152,111,132,Psychic,Fighting,True,MewtwoMega Mewtwo X
67,79,87,19,31,29,Ground,Rock,False,Rhyhorn
44,55,51,23,20,55,Normal,Flying,False,Pidgey
58,96,59,95,80,97,Electric,,False,Raichu
77,47,52,43,75,46,Water,,False,Seel
100,95,103,103,101,98,Psychic,,False,Mew
27,52,22,42,41,81,Normal,,False,Rattata
42,47,145,49,52,86,Rock,Ground,False,Onix
47,64,44,150,88,102,Ghost,Poison,False,Gengar
87,85,65,79,83,83,Poison,Ground,False,Nidoking
58,87,100,97,45,91,Water,,False,Seadra
34,35,1,100,46,80,Psychic,,False,Abra
110,148,109,56,130,94,Water,Dark,False,GyaradosMega Gyarados
41,112,44,44,108,88,Fighting,,False,Hitmonlee
69,49,94,78,40,59,Grass,Psychic,False,Exeggcute
74,98,115,27,47,61,Ground,,False,Sandslash
85,116,83,103,79,75,Fire,,False,Arcanine
79,102,71,161,125,96,Fire,Flying,False,CharizardMega Charizard Y
63,54,90,116,84,85,Electric,Steel,False,Magneton
84,103,80,70,116,62,Poison,,False,Muk
48,21,32,25,20,49,Bug,,False,Caterpie
36,56,45,52,62,34,Bug,Grass,False,Paras
89,91,129,119,114,70,Water,,False,BlastoiseMega Blastoise
45,50,61,67,47,46,Grass,Poison,False,Bulbasaur
9,64,14,42,45,91,Ground,,False,Diglett
59,42,55,55,43,51,Water,,False,Psyduck
77,92,62,63,84,72,Water,,False,Seaking
66,142,126,74,89,114,Bug,Flying,False,PinsirMega Pinsir
61,173,125,78,79,124,Bug,Flying,False,PinsirMega Pinsir
7,44,15,42,58,89,Ground,,False,Diglett
66,140,121,52,70,117,Bug,Flying,False,PinsirMega Pinsir
41,78,25,68,44,46,Dragon,,False,Dratini
72,51,137,106,86,47,Rock,Water,False,Omastar
68,50,58,33,51,35,Bug,Poison,False,Venonat
52,133,124,55,35,80,Water,,False,Kingler
44,89,41,67,53,117,Ground,,False,Dugtrio
45,69,110,35,29,12,Rock,Ground,False,Geodude
16,26,69,69,8,50,Water,,False,Horsea
37,57,107,21,15,14,Rock,Ground,False,Geodude
27,78,93,27,33,27,Rock,Ground,False,Geodude
67,56,66,55,59,52,Poison,,False,Nidorina
84,84,95,83,111,74,Grass,Poison,False,Venusaur
88,108,89,85,64,101,Poison,Ground,False,Nidoking
56,38,31,83,49,63,Water,,False,Psyduck
76,150,46,1,64,126,Bug,Poison,False,BeedrillMega Beedrill
88,72,113,27,17,5,Ground,Rock,False,Rhyhorn
50,81,96,91,86,116,Water,Psychic,False,Starmie
76,45,54,52,69,54,Fairy,,False,Clefairy
53,38,84,61,42,47,Grass,Psychic,False,Exeggcute
50,67,73,84,59,87,Bug,Poison,False,Venomoth
52,81,78,79,101,117,Water,Psychic,False,Starmie
59,51,40,52,74,49,Normal,,False,Eevee
65,120,94,60,79,77,Rock,Water,False,Kabutops
39,36,20,22,23,50,Bug,,False,Caterpie
76,42,128,110,67,37,Rock,Water,False,Omastar
97,139,125,63,141,92,Water,Dark,False,GyaradosMega Gyarados
86,117,65,46,85,143,Rock,Flying,False,Aerodactyl
47,40,72,94,94,53,Normal,,False,Porygon
11,4,64,14,26,66,Water,,False,Magikarp
44,89,56,78,74,102,Fire,,False,Ponyta
17,49,70,88,60,44,Electric,Steel,False,Magnemite
98,94,102,130,97,90,Electric,Flying,True,Zapdos
100,107,79,72,107,56,Poison,,False,Muk
113,126,122,48,41,30,Ground,Rock,False,Rhydon
38,48,42,33,29,61,Normal,Flying,False,Pidgey
70,68,88,40,73,45,Poison,,False,Nidorina
20,59,50,81,55,80,Water,,False,Staryu
38,76,45,22,59,52,Poison,,False,Nidoran♂
42,36,34,55,62,70,Fire,,False,Vulpix
93,112,70,102,69,104,Fire,,False,Arcanine
62,154,112,69,97,106,Bug,Flying,False,PinsirMega Pinsir
88,132,62,60,82,74,Fighting,,False,Machamp
70,71,67,105,86,76,Grass,Poison,False,Venusaur
54,69,51,146,76,98,Ghost,Poison,False,Gengar
84,111,75,102,91,98,Fire,,False,Arcanine
46,53,14,108,86,86,Psychic,,False,Kadabra
49,76,40,66,29,34,Grass,Poison,False,Bellsprout
62,44,34,120,54,104,Psychic,,False,Kadabra
100,110,89,158,89,134,Psychic,,True,Mewtwo
101,106,76,143,78,141,Psychic,,True,Mewtwo
63,90,111,44,52,30,Rock,Ground,False,Graveler
11,51,24,16,44,93,Ground,,False,Diglett
38,94,65,109,77,113,Water,Psychic,False,Starmie
78,46,50,123,95,103,Ghost,Poison,False,Gengar
91,108,83,49,85,28,Fighting,,False,Machoke
55,94,84,68,96,97,Fire,,False,Rapidash
78,69,58,120,76,122,Normal,Flying,False,PidgeotMega Pidgeot
52,79,38,69,50,62,Fire,,False,Growlithe
80,130,95,65,111,72,Water,Flying,False,Gyarados
108,105,66,66,118,86,Water,Flying,False,Gyarados
33,46,18,13,3,46,Bug,,False,Caterpie
69,84,95,58,91,34,Bug,Grass,False,Parasect
59,91,43,58,22,39,Grass,Poison,False,Bellsprout
52,58,52,48,49,59,Grass,Poison,False,Bulbasaur
44,59,41,45,56,35,Dragon,,False,Dratini
26,71,55,63,81,111,Ground,,False,Dugtrio
73,104,103,36,66,101,Normal,,False,Tauros
58,83,47,44,77,55,Normal,Flying,False,Farfetch'd
52,39,33,22,2,66,Bug,Poison,False,Weedle
38,70,91,57,38,21,Water,,False,Shellder
45,60,67,77,98,154,Electric,,False,Electrode
38,61,39,22,44,42,Poison,Flying,False,Zubat
35,52,59,59,41,93,Water,,False,Staryu
90,85,84,129,85,103,Electric,Flying,True,Zapdos
77,109,76,131,75,100,Electric,Flying,True,Zapdos
23,34,43,78,46,92,Water,,False,Staryu
74,55,78,71,75,54,Water,,False,Wartortle
77,88,87,103,98,126,Water,Psychic,False,Starmie
36,22,50,30,29,38,Bug,Poison,False,Kakuna
78,98,58,86,96,81,Poison,Ground,False,Nidoking
63,57,53,139,75,121,Psychic,,False,Alakazam
44,77,99,14,21,49,Ground,,False,Sandshrew
84,48,55,61,43,101,Water,,False,Poliwhirl
76,98,78,71,69,30,Bug,Grass,False,Parasect
56,52,66,85,95,84,Bug,Poison,False,Venomoth
40,55,41,45,30,89,Water,,False,Poliwag
84,52,56,88,65,85,Bug,Poison,False,Venomoth
74,53,135,125,72,50,Rock,Water,False,Omastar
74,99,64,54,52,45,Fighting,,False,Machoke
74,84,87,82,110,92,Water,,False,Blastoise
65,52,72,158,101,141,Psychic,,False,AlakazamMega Alakazam
65,78,60,106,59,99,Water,,False,Golduck
36,65,40,30,68,45,Bug,Grass,False,Paras
35,54,37,48,40,83,Water,,False,Poliwag
48,42,29,25,10,41,Bug,Poison,False,Weedle
78,98,73,45,95,116,Rock,Flying,False,Aerodactyl
105,93,85,40,81,109,Normal,,False,Kangaskhan
28,42,78,40,71,36,Water,,False,Squirtle
102,101,89,111,95,96,Fire,Flying,True,Moltres
65,41,32,70,89,75,Bug,Flying,False,Butterfree
101,81,73,36,37,1,Water,Psychic,False,Slowpoke
44,108,91,37,84,34,Bug,Grass,False,Parasect
83,129,39,28,71,159,Bug,Poison,False,BeedrillMega Beedrill
42,66,55,59,54,42,Water,,False,Squirtle
49,88,58,47,40,34,Bug,Grass,False,Paras
51,94,97,24,90,54,Ground,,False,Marowak
88,111,97,49,109,52,Poison,,False,Muk
76,78,82,66,73,86,Poison,Flying,False,Golbat
60,149,109,62,83,82,Bug,,False,Pinsir
38,138,106,30,39,83,Water,,False,Kingler
43,129,102,43,36,71,Water,,False,Kingler
25,28,83,90,41,44,Electric,Steel,False,Magnemite
49,42,40,11,9,56,Bug,Poison,False,Weedle
38,38,34,55,108,62,Water,Poison,False,Tentacool
48,61,53,43,50,45,Dragon,,False,Dratini
59,52,31,35,42,46,Bug,Poison,False,Venonat
99,97,87,117,69,104,Fire,Flying,False,Charizard
25,43,40,25,19,59,Poison,Flying,False,Zubat
41,29,34,13,20,54,Bug,,False,Caterpie
49,74,70,47,84,106,Normal,,False,Raticate
21,68,41,48,30,62,Normal,Flying,False,Doduo
90,72,197,120,93,30,Water,Psychic,False,SlowbroMega Slowbro
94,79,90,85,96,71,Poison,Ground,False,Nidoqueen
105,77,170,132,95,25,Water,Psychic,False,SlowbroMega Slowbro
55,46,33,33,34,46,Normal,,False,Ditto
38,53,58,101,112,93,Psychic,Fairy,False,Mr. Mime
60,100,74,118,87,90,Fire,Flying,False,Charizard
44,119,55,34,117,86,Fighting,,False,Hitmonlee
89,86,96,75,78,66,Water,Fighting,False,Poliwrath
55,57,33,76,49,44,Water,,False,Psyduck
58,80,77,109,86,110,Water,Psychic,False,Starmie
103,119,93,172,74,133,Psychic,,True,Mewtwo
244,14,1,32,99,53,Normal,,False,Chansey
68,74,46,57,41,52,Poison,,False,Nidorino
31,93,70,54,51,71,Rock,Water,False,Kabuto
105,133,81,47,80,51,Fighting,,False,Machamp
50,41,71,181,88,159,Psychic,,False,AlakazamMega Alakazam
66,133,72,83,105,65,Fire,,False,Flareon
104,100,91,66,88,86,Water,Fighting,False,Poliwrath
79,79,100,20,33,34,Ground,Rock,False,Rhyhorn
54,89,41,85,67,86,Fire,,False,Ponyta
111,124,85,172,99,122,Psychic,,True,Mewtwo
48,60,54,113,82,126,Electric,,False,Jolteon
34,43,57,55,70,64,Fire,,False,Vulpix
32,44,73,68,22,58,Water,,False,Horsea
77,123,66,92,76,73,Grass,Poison,False,Victreebel
41,75,27,70,38,56,Fire,,False,Charmander
44,49,31,45,41,80,Normal,,False,Meowth
73,87,95,50,78,44,Ground,,False,Marowak
100,77,68,103,81,54,Fairy,,False,Clefable
88,145,95,75,84,135,Rock,Flying,False,AerodactylMega Aerodactyl
81,106,126,112,112,69,Water,,False,BlastoiseMega Blastoise
59,92,116,49,48,26,Rock,Ground,False,Graveler
62,67,69,159,108,143,Psychic,,False,AlakazamMega Alakazam
27,62,47,22,34,75,Normal,Flying,False,Doduo
38,132,60,44,104,82,Fighting,,False,Hitmonlee
80,72,104,90,108,76,Water,,False,Blastoise
88,122,77,107,111,93,Dragon,Flying,False,Dragonite
57,77,69,32,73,90,Normal,,False,Raticate
45,136,45,19,137,74,Fighting,,False,Hitmonlee
24,68,9,38,52,96,Ground,,False,Diglett
39,56,35,43,65,89,Electric,,False,Pikachu
87,101,90,80,112,75,Water,,False,Blastoise
41,41,109,130,78,57,Electric,Steel,False,Magneton
74,121,118,145,96,98,Fire,Dragon,False,CharizardMega Charizard X
48,88,110,78,70,70,Poison,,False,Weezing
106,129,121,40,55,34,Ground,Rock,False,Rhydon
68,45,42,45,56,37,Water,,False,Seel
25,76,55,49,16,69,Normal,Flying,False,Doduo
63,80,31,32,38,13,Fighting,,False,Machop
28,33,171,30,55,56,Rock,Ground,False,Onix
45,56,54,69,53,49,Fire,,False,Growlithe
76,72,111,107,75,62,Rock,Water,False,Omastar
