HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Type 1,Type 2,Legendary,Name
55,140,109,55,46,70,Water,,False,Kingler
51,120,114,70,61,79,Rock,Water,False,Kabutops
109,101,88,35,73,84,Normal,,False,Kangaskhan
48,82,55,55,74,99,Normal,,False,Raticate
58,94,49,90,78,116,Electric,,False,Raichu
84,93,96,134,76,97,Fire,Flying,True,Moltres
62,103,63,65,62,100,Fighting,,False,Primeape
48,40,64,75,62,31,Grass,Poison,False,Oddish
49,69,64,37,42,59,Water,,False,Goldeen
62,94,125,82,63,64,Poison,,False,Weezing
57,49,37,45,89,51,Psychic,,False,Drowzee
50,48,53,47,65,51,Water,,False,Squirtle
80,99,79,86,77,84,Poison,Ground,False,Nidoking
76,88,77,108,93,83,Grass,Poison,False,Venusaur
79,105,102,36,61,107,Normal,,False,Tauros
59,56,66,86,77,51,Normal,,False,Porygon
43,63,55,45,43,71,Water,,False,Goldeen
64,52,61,84,76,68,Grass,Poison,False,Ivysaur
34,53,39,19,36,72,Normal,,False,Rattata
76,96,116,133,131,73,Grass,Poison,False,VenusaurMega Venusaur
34,37,105,96,49,34,Rock,Water,False,Omanyte
31,105,91,18,30,50,Water,,False,Krabby
63,97,71,54,61,96,Normal,Flying,False,Fearow
95,100,77,129,71,48,Grass,Psychic,False,Exeggutor
83,85,95,82,99,86,Water,,False,Blastoise
87,98,80,71,90,79,Poison,Ground,False,Nidoqueen
49,51,53,181,100,156,Psychic,,False,AlakazamMega Alakazam
50,26,38,18,17,46,Bug,,False,Caterpie
35,51,58,69,44,83,Water,,False,Staryu
56,70,54,58,61,53,Normal,Flying,False,Farfetch'd
39,18,43,31,33,41,Bug,Poison,False,Kakuna
32,69,98,62,49,30,Poison,,False,Koffing
73,86,85,133,87,115,Normal,Flying,False,PidgeotMega Pidgeot
74,72,75,66,83,85,Poison,Flying,False,Golbat
68,100,72,58,59,103,Normal,Flying,False,Dodrio
87,139,79,62,89,49,Fighting,,False,Machamp
57,145,34,25,79,155,Bug,Poison,False,BeedrillMega Beedrill
58,45,43,48,42,39,Poison,,False,Nidoran♀
61,67,53,43,58,67,Normal,Flying,False,Pidgeotto
65,119,72,53,82,109,Bug,Flying,False,Scyther
74,74,86,107,90,59,Grass,Poison,False,Vileplume
47,60,86,124,82,66,Electric,Steel,False,Magneton
42,83,89,22,30,34,Ground,,False,Sandshrew
72,49,33,117,94,90,Ice,Psychic,False,Jynx
38,43,94,92,58,30,Rock,Water,False,Omanyte
69,114,72,59,82,104,Bug,Flying,False,Scyther
42,82,31,37,47,66,Fighting,,False,Mankey
90,80,80,126,87,116,Normal,Flying,False,PidgeotMega Pidgeot
54,68,77,67,91,48,Water,,False,Wartortle
42,50,63,92,117,96,Psychic,Fairy,False,Mr. Mime
76,98,116,121,130,84,Grass,Poison,False,VenusaurMega Venusaur
59,50,49,129,96,117,Psychic,,False,Alakazam
74,90,75,100,78,83,Water,,False,Golduck
67,108,67,79,78,101,Fire,,False,Rapidash
71,63,61,106,101,123,Electric,,False,Jolteon
35,47,67,77,17,52,Water,,False,Horsea
61,99,83,60,86,16,Bug,Grass,False,Parasect
22,53,56,70,49,90,Water,,False,Staryu
109,197,102,152,96,124,Psychic,Fighting,True,MewtwoMega Mewtwo X
93,140,89,101,90,87,Dragon,Flying,False,Dragonite
38,41,158,23,46,79,Rock,Ground,False,Onix
52,67,96,18,25,42,Ground,,False,Sandshrew
97,90,101,62,100,60,Water,Fighting,False,Poliwrath
86,129,109,130,76,104,Fire,Dragon,False,CharizardMega Charizard X
40,57,45,111,53,99,Ghost,Poison,False,Haunter
35,46,54,101,125,99,Psychic,Fairy,False,Mr. Mime
54,73,57,52,59,70,Poison,,False,Nidorino
107,190,98,158,92,135,Psychic,Fighting,True,MewtwoMega Mewtwo X
80,83,79,136,81,120,Normal,Flying,False,PidgeotMega Pidgeot
80,82,82,118,82,90,Fire,Flying,False,Charizard
64,58,66,135,69,108,Ghost,Poison,False,Gengar
70,86,35,47,79,78,Bug,Poison,False,Beedrill
73,149,36,8,75,154,Bug,Poison,False,BeedrillMega Beedrill
78,95,132,123,120,77,Grass,Poison,False,VenusaurMega Venusaur
30,67,38,31,61,61,Poison,,False,Ekans
67,44,81,52,39,42,Grass,Psychic,False,Exeggcute
38,49,39,37,38,89,Normal,,False,Meowth
69,147,122,68,83,111,Bug,Flying,False,PinsirMega Pinsir
102,70,109,109,80,20,Water,Psychic,False,Slowbro
28,42,99,97,52,37,Rock,Water,False,Omanyte
63,96,44,79,50,58,Grass,Poison,False,Weepinbell
61,40,52,56,69,47,Water,,False,Seel
45,48,40,43,65,58,Fire,,False,Vulpix
32,35,69,69,21,69,Water,,False,Horsea
74,101,118,132,123,82,Water,,False,BlastoiseMega Blastoise
65,52,32,112,95,99,Ice,Psychic,False,Jynx
87,104,117,126,118,73,Grass,Poison,False,VenusaurMega Venusaur
47,100,185,81,40,72,Water,Ice,False,Cloyster
65,56,55,48,64,37,Water,,False,Seel
39,75,51,47,48,60,Water,,False,Goldeen
42,70,51,63,69,57,Normal,Flying,False,Farfetch'd
75,74,91,109,94,47,Grass,Poison,False,Vileplume
51,123,48,37,106,90,Fighting,,False,Hitmonlee
38,38,34,55,108,62,Water,Poison,False,Tentacool
29,29,34,100,41,77,Ghost,Poison,False,Gastly
116,40,17,58,26,13,Normal,Fairy,False,Jigglypuff
60,59,46,65,60,60,Fire,,False,Growlithe
39,92,37,42,33,67,Normal,Flying,False,Doduo
56,159,117,69,89,110,Bug,Flying,False,PinsirMega Pinsir
100,120,85,63,92,80,Water,Flying,False,Gyarados
66,164,119,63,87,101,Bug,Flying,False,PinsirMega Pinsir
47,30,40,31,27,30,Bug,Poison,False,Kakuna
47,43,31,32,43,94,Normal,,False,Meowth
55,45,94,44,49,33,Ground,,False,Cubone
52,51,61,178,93,155,Psychic,,False,AlakazamMega Alakazam
39,34,47,53,53,104,Electric,,False,Voltorb
59,75,62,91,75,33,Grass,Poison,False,Gloom
22,25,26,100,54,83,Psychic,,False,Abra
55,65,85,62,76,62,Water,,False,Wartortle
47,42,56,50,48,45,Normal,,False,Ditto
42,42,22,125,72,97,Psychic,,False,Kadabra
91,99,90,119,87,94,Fire,Flying,True,Moltres
32,53,42,28,40,56,Normal,Flying,False,Pidgey
52,79,38,69,50,62,Fire,,False,Growlithe
48,57,47,62,42,64,Water,,False,Psyduck
16,9,48,17,19,91,Water,,False,Magikarp
50,135,107,63,43,77,Water,,False,Kingler
29,37,49,47,74,63,Fire,,False,Vulpix
36,31,39,90,33,81,Ghost,Poison,False,Gastly
89,97,96,130,89,79,Fire,Flying,True,Moltres
43,55,96,130,69,72,Electric,Steel,False,Magneton
31,71,96,59,40,58,Rock,Water,False,Kabuto
98,127,95,94,105,81,Dragon,Flying,False,Dragonite
56,70,60,117,101,121,Electric,,False,Jolteon
100,103,83,64,109,41,Poison,,False,Muk
51,89,53,87,85,120,Electric,,False,Raichu
45,58,107,55,46,29,Poison,,False,Koffing
57,97,74,76,80,116,Fire,,False,Rapidash
86,86,103,29,25,16,Ground,Rock,False,Rhyhorn
66,66,63,69,63,113,Normal,,False,Persian
38,33,34,48,75,71,Fire,,False,Vulpix
63,57,59,33,52,41,Bug,Poison,False,Venonat
24,86,49,37,35,79,Normal,Flying,False,Doduo
34,77,62,38,51,23,Bug,Grass,False,Paras
74,80,85,113,86,52,Grass,Poison,False,Vileplume
47,62,97,51,44,39,Poison,,False,Koffing
99,132,85,99,102,83,Dragon,Flying,False,Dragonite
57,58,68,76,89,57,Grass,Poison,False,Ivysaur
79,88,77,63,76,96,Normal,Flying,False,Pidgeot
91,128,93,102,99,87,Dragon,Flying,False,Dragonite
22,30,74,99,50,50,Electric,Steel,False,Magnemite
80,75,60,73,128,99,Water,Poison,False,Tentacruel
84,98,117,142,112,77,Water,,False,BlastoiseMega Blastoise
92,133,88,95,103,89,Dragon,Flying,False,Dragonite
57,61,41,70,45,46,Water,,False,Psyduck
48,55,31,116,56,99,Ghost,Poison,False,Haunter
48,67,43,67,30,45,Grass,Poison,False,Bellsprout
42,36,34,55,62,70,Fire,,False,Vulpix
77,87,106,99,131,80,Ice,Flying,True,Articuno
18,9,51,14,24,84,Water,,False,Magikarp
77,85,82,92,77,87,Water,,False,Golduck
78,36,51,56,57,45,Fairy,,False,Clefairy
103,105,99,94,104,95,Psychic,,False,Mew
59,58,56,55,59,65,Normal,Flying,False,Farfetch'd
38,48,47,38,61,56,Poison,,False,Ekans
71,105,85,65,74,100,Bug,Flying,False,Scyther
42,23,32,21,21,56,Bug,Poison,False,Weedle
34,44,35,54,32,101,Water,,False,Poliwag
28,6,50,16,18,82,Water,,False,Magikarp
99,94,91,71,88,67,Water,Fighting,False,Poliwrath
25,38,71,94,51,46,Electric,Steel,False,Magnemite
103,156,63,198,120,140,Psychic,,True,MewtwoMega Mewtwo Y
86,105,81,118,89,101,Electric,Flying,True,Zapdos
53,69,41,67,59,61,Fire,,False,Growlithe
72,57,77,50,44,65,Poison,,False,Nidorina
29,48,57,68,45,93,Water,,False,Staryu
33,38,79,82,46,47,Electric,Steel,False,Magnemite
56,118,102,66,78,75,Rock,Water,False,Kabutops
63,134,106,44,45,83,Water,,False,Kingler
132,87,86,83,96,51,Water,Ice,False,Lapras
67,101,95,40,65,122,Normal,,False,Tauros
61,69,99,95,36,80,Water,,False,Seadra
35,89,40,38,38,70,Normal,Flying,False,Doduo
37,42,46,47,41,87,Water,,False,Poliwag
46,43,38,116,65,97,Ghost,Poison,False,Haunter
46,28,24,126,63,113,Psychic,,False,Kadabra
69,152,47,12,74,141,Bug,Poison,False,BeedrillMega Beedrill
36,61,39,66,49,58,Fire,,False,Charmander
76,84,87,106,102,70,Grass,Poison,False,Venusaur
36,79,42,52,73,123,Ground,,False,Dugtrio
78,104,73,87,68,95,Poison,Ground,False,Nidoking
41,74,40,31,50,69,Fighting,,False,Mankey
64,65,53,68,70,120,Normal,,False,Persian
46,82,38,32,35,72,Fighting,,False,Mankey
131,88,81,88,94,53,Water,Ice,False,Lapras
37,49,32,42,31,99,Normal,,False,Meowth
48,41,32,27,44,59,Normal,Flying,False,Pidgey
96,62,81,71,89,76,Water,Ice,False,Dewgong
26,99,97,34,17,52,Water,,False,Krabby
46,84,93,19,21,37,Ground,,False,Sandshrew
57,85,122,46,52,28,Rock,Ground,False,Graveler
113,107,74,61,95,50,Poison,,False,Muk
62,58,49,62,52,69,Normal,Flying,False,Farfetch'd
58,43,52,84,88,70,Bug,Flying,False,Butterfree
43,49,39,116,54,104,Ghost,Poison,False,Haunter
55,130,117,51,51,71,Water,,False,Kingler
88,84,182,126,87,23,Water,Psychic,False,SlowbroMega Slowbro
30,53,36,32,32,79,Normal,Flying,False,Spearow
97,69,67,34,33,15,Water,Psychic,False,Slowpoke
91,137,92,99,97,84,Dragon,Flying,False,Dragonite
40,44,43,74,62,55,Grass,Poison,False,Bulbasaur
75,52,73,59,44,62,Poison,,False,Nidorina
44,16,64,21,26,34,Bug,,False,Metapod
102,85,88,48,80,87,Normal,,False,Kangaskhan
67,85,81,77,100,95,Fire,,False,Ninetales
34,38,48,47,98,70,Water,Poison,False,Tentacool
126,83,89,82,86,69,Water,Ice,False,Lapras
108,51,26,35,35,15,Normal,Fairy,False,Jigglypuff
97,91,99,64,92,67,Water,Fighting,False,Poliwrath
88,126,120,56,54,51,Rock,Ground,False,Golem
84,72,74,77,99,99,Fire,,False,Ninetales
62,77,48,96,92,115,Electric,,False,Electabuzz
73,49,46,42,65,50,Water,,False,Seel
37,86,39,51,67,125,Ground,,False,Dugtrio
84,83,41,46,54,17,Poison,,False,Grimer
56,64,75,87,82,31,Normal,,False,Porygon
103,123,91,61,101,111,Normal,,False,KangaskhanMega Kangaskhan
90,156,101,67,136,90,Water,Dark,False,GyaradosMega Gyarados
96,90,88,116,75,55,Grass,Psychic,False,Exeggutor
155,107,59,75,111,33,Normal,,False,Snorlax
47,21,49,30,21,37,Bug,Poison,False,Kakuna
41,55,43,59,52,59,Fire,,False,Charmander
29,75,59,47,53,22,Bug,Grass,False,Paras
71,59,74,55,45,61,Poison,,False,Nidorina
42,42,33,30,35,63,Poison,Flying,False,Zubat
66,88,58,88,74,111,Electric,,False,Raichu
21,80,83,62,44,65,Rock,Water,False,Kabuto
72,83,125,94,62,54,Poison,,False,Weezing
59,73,75,20,38,35,Ground,,False,Sandshrew
104,194,96,147,102,137,Psychic,Fighting,True,MewtwoMega Mewtwo X
90,73,67,74,108,71,Psychic,,False,Hypno
57,81,93,94,84,111,Water,Psychic,False,Starmie
58,84,74,68,78,76,Poison,,False,Arbok
85,80,107,105,123,80,Ice,Flying,True,Articuno
63,63,32,112,98,87,Ice,Psychic,False,Jynx
69,135,120,123,79,108,Fire,Dragon,False,CharizardMega Charizard X
141,79,51,80,45,39,Normal,Fairy,False,Wigglytuff
129,62,66,106,91,71,Water,,False,Vaporeon
69,52,115,108,36,55,Grass,,False,Tangela
60,40,51,38,46,40,Poison,,False,Nidoran♀
59,80,51,66,60,94,Fire,,False,Ponyta
113,87,86,33,89,82,Normal,,False,Kangaskhan
71,90,61,59,81,76,Poison,,False,Arbok
255,9,4,30,103,49,Normal,,False,Chansey
66,123,102,59,70,75,Rock,Water,False,Kabutops
40,46,85,81,59,44,Rock,Water,False,Omanyte
63,59,33,119,91,90,Ice,Psychic,False,Jynx
93,138,82,52,89,51,Fighting,,False,Machamp
73,85,87,97,85,73,Water,,False,Golduck
32,39,99,93,58,34,Rock,Water,False,Omanyte
13,62,31,28,36,95,Ground,,False,Diglett
26,52,49,79,50,84,Water,,False,Staryu
100,126,100,61,101,102,Normal,,False,KangaskhanMega Kangaskhan
59,49,44,113,100,90,Ice,Psychic,False,Jynx
88,80,69,67,76,99,Normal,Flying,False,Pidgeot
35,12,13,103,57,90,Psychic,,False,Abra
64,83,71,74,63,65,Dragon,,False,Dragonair
55,76,31,77,23,38,Grass,Poison,False,Bellsprout
93,124,102,104,97,80,Dragon,Flying,False,Dragonite
40,89,95,31,30,15,Rock,Ground,False,Geodude
243,6,6,34,112,49,Normal,,False,Chansey
100,130,71,49,105,85,Water,Flying,False,Gyarados
48,25,56,30,24,22,Bug,,False,Metapod
89,73,75,131,87,124,Normal,Flying,False,PidgeotMega Pidgeot
33,57,25,32,44,71,Normal,Flying,False,Spearow
66,71,53,51,74,98,Normal,,False,Raticate
68,62,52,46,47,74,Normal,Flying,False,Pidgeotto
72,113,74,101,65,65,Grass,Poison,False,Victreebel
70,57,67,52,43,96,Water,,False,Poliwhirl
60,84,105,50,76,50,Ground,,False,Marowak
40,75,68,28,44,65,Water,,False,Goldeen
55,119,104,72,60,85,Rock,Water,False,Kabutops
103,69,185,128,82,23,Water,Psychic,False,SlowbroMega Slowbro
80,89,65,60,57,54,Fighting,,False,Machoke
79,84,90,34,35,23,Ground,Rock,False,Rhyhorn
89,105,86,101,71,103,Fire,,False,Arcanine
38,35,35,14,27,46,Bug,,False,Caterpie
59,61,62,62,51,90,Water,,False,Poliwhirl
59,162,119,58,97,105,Bug,Flying,False,PinsirMega Pinsir
36,56,47,39,55,55,Poison,,False,Ekans
67,108,69,51,66,99,Normal,Flying,False,Dodrio
60,42,51,41,34,47,Poison,,False,Nidoran♀
63,85,53,92,39,58,Grass,Poison,False,Weepinbell
88,95,79,75,76,92,Poison,Ground,False,Nidoking
111,101,99,103,91,95,Psychic,,False,Mew
58,50,38,142,90,122,Psychic,,False,Alakazam
78,107,54,57,83,136,Rock,Flying,False,Aerodactyl
47,43,42,140,105,123,Psychic,,False,Alakazam
97,45,65,70,81,27,Normal,,False,Lickitung
129,65,58,115,92,66,Water,,False,Vaporeon
29,59,103,40,39,35,Water,,False,Shellder
255,1,2,31,113,48,Normal,,False,Chansey
52,28,36,17,16,46,Bug,Poison,False,Weedle
60,43,38,72,60,47,Water,,False,Psyduck
59,81,108,47,84,46,Ground,,False,Marowak
37,68,54,44,44,73,Water,,False,Goldeen
41,26,43,55,95,75,Water,Poison,False,Tentacool
38,53,48,45,54,50,Poison,,False,Ekans
58,46,41,68,48,59,Water,,False,Psyduck
92,98,58,70,74,123,Rock,Flying,False,Aerodactyl
55,59,65,89,66,146,Electric,,False,Electrode
25,40,21,108,36,80,Ghost,Poison,False,Gastly
105,106,82,122,55,50,Grass,Psychic,False,Exeggutor
98,90,87,74,83,78,Water,Fighting,False,Poliwrath
101,105,71,72,105,46,Poison,,False,Muk
38,80,40,49,72,126,Ground,,False,Dugtrio
107,94,69,68,105,57,Poison,,False,Muk
41,44,44,54,46,91,Electric,,False,Pikachu
56,68,50,64,54,60,Normal,Flying,False,Farfetch'd
62,55,108,103,39,68,Grass,,False,Tangela
132,67,58,98,102,68,Water,,False,Vaporeon
64,68,56,64,71,117,Normal,,False,Persian
64,57,57,55,48,68,Normal,Flying,False,Pidgeotto
33,59,50,34,51,61,Poison,,False,Ekans
42,66,87,122,76,72,Electric,Steel,False,Magneton
49,101,119,44,52,25,Rock,Ground,False,Graveler
37,77,90,56,49,46,Rock,Water,False,Kabuto
52,100,47,95,74,117,Electric,,False,Raichu
80,77,71,58,74,95,Poison,Flying,False,Golbat
60,51,40,129,94,126,Psychic,,False,Alakazam
29,61,98,47,37,33,Water,,False,Shellder
58,97,124,79,69,63,Poison,,False,Weezing
64,142,39,18,79,153,Bug,Poison,False,BeedrillMega Beedrill
47,111,74,39,102,82,Fighting,,False,Hitmonchan
94,105,72,99,84,101,Fire,,False,Arcanine
55,80,68,74,78,83,Poison,,False,Arbok
73,72,68,85,106,101,Fire,,False,Ninetales
48,71,61,120,82,118,Ghost,Poison,False,Gengar
85,84,61,68,76,81,Poison,Flying,False,Golbat
65,118,91,64,77,85,Bug,,False,Pinsir
41,32,46,43,29,60,Normal,Flying,False,Pidgey
56,102,58,69,71,99,Fighting,,False,Primeape
61,88,60,74,78,59,Dragon,,False,Dragonair
18,63,20,30,38,96,Ground,,False,Diglett
46,85,118,48,54,39,Rock,Ground,False,Graveler
255,4,9,36,98,48,Normal,,False,Chansey
94,163,116,69,118,80,Water,Dark,False,GyaradosMega Gyarados
87,91,105,106,107,104,Psychic,,False,Mew
52,87,71,48,64,91,Normal,,False,Raticate
44,49,31,45,41,80,Normal,,False,Meowth
53,90,69,70,74,82,Poison,,False,Arbok
45,53,41,109,52,105,Ghost,Poison,False,Haunter
100,77,68,103,81,54,Fairy,,False,Clefable
42,42,60,103,130,83,Psychic,Fairy,False,Mr. Mime
71,100,59,55,78,92,Fighting,,False,Primeape
63,113,97,72,73,77,Rock,Water,False,Kabutops
67,54,46,58,62,36,Fairy,,False,Clefairy
41,125,63,35,102,89,Fighting,,False,Hitmonlee
57,52,102,110,71,73,Electric,Steel,False,Magneton
49,43,47,66,57,58,Water,,False,Psyduck
60,80,56,38,35,36,Fighting,,False,Machop
164,111,61,65,112,27,Normal,,False,Snorlax
71,104,105,41,67,102,Normal,,False,Tauros
52,54,97,123,72,67,Electric,Steel,False,Magneton
71,118,127,61,72,46,Rock,Ground,False,Golem
44,69,97,18,35,37,Ground,,False,Sandshrew
60,44,58,56,64,41,Fairy,,False,Clefairy
32,100,89,22,30,52,Water,,False,Krabby
83,98,78,78,84,84,Poison,Ground,False,Nidoqueen
102,98,78,132,62,48,Grass,Psychic,False,Exeggutor
60,84,57,89,91,109,Electric,,False,Electabuzz
66,99,64,59,74,93,Fighting,,False,Primeape
35,54,99,45,24,48,Water,,False,Shellder
84,70,86,90,78,92,Water,,False,Golduck
35,40,48,72,63,82,Water,,False,Staryu
73,148,40,20,79,135,Bug,Poison,False,BeedrillMega Beedrill
85,63,63,41,45,18,Water,Psychic,False,Slowpoke
71,89,92,81,113,84,Water,,False,Blastoise
72,87,73,106,97,99,Fire,Flying,False,Charizard
56,117,48,30,118,86,Fighting,,False,Hitmonlee
51,67,62,81,83,61,Grass,Poison,False,Ivysaur
56,81,71,70,66,76,Dragon,,False,Dragonair
105,74,176,129,78,28,Water,Psychic,False,SlowbroMega Slowbro
49,15,57,26,20,38,Bug,,False,Metapod
34,30,47,55,58,106,Electric,,False,Voltorb
59,48,55,42,62,39,Bug,Poison,False,Venonat
47,54,91,40,57,31,Ground,,False,Cubone
75,86,45,36,58,25,Poison,,False,Grimer
38,57,48,121,50,91,Ghost,Poison,False,Haunter
70,87,53,91,84,105,Electric,,False,Electabuzz
53,68,80,23,42,34,Ground,,False,Sandshrew
79,74,80,116,89,96,Fire,Flying,False,Charizard
29,80,83,63,37,63,Rock,Water,False,Kabuto
91,155,117,66,132,79,Water,Dark,False,GyaradosMega Gyarados
67,88,63,63,73,66,Dragon,,False,Dragonair
59,82,108,53,83,40,Ground,,False,Marowak
85,122,120,56,73,39,Rock,Ground,False,Golem
81,96,121,125,118,84,Grass,Poison,False,VenusaurMega Venusaur
74,81,51,98,90,96,Electric,,False,Electabuzz
107,82,103,95,78,25,Water,Psychic,False,Slowbro
62,63,67,87,72,44,Normal,,False,Porygon
20,47,22,33,50,93,Ground,,False,Diglett
67,70,89,97,90,107,Water,Psychic,False,Starmie
73,114,79,49,71,114,Bug,Flying,False,Scyther
86,76,110,98,88,32,Water,Psychic,False,Slowbro
41,43,45,46,41,84,Water,,False,Poliwag
92,115,76,66,105,86,Water,Flying,False,Gyarados
111,122,103,62,90,102,Normal,,False,KangaskhanMega Kangaskhan
51,52,51,49,43,42,Normal,,False,Ditto
78,106,59,70,73,129,Rock,Flying,False,Aerodactyl
63,64,73,72,81,52,Water,,False,Wartortle
74,146,38,5,86,146,Bug,Poison,False,BeedrillMega Beedrill
94,82,102,91,125,86,Ice,Flying,True,Articuno
51,30,29,119,64,107,Psychic,,False,Kadabra
74,116,78,58,73,101,Bug,Flying,False,Scyther
41,70,95,40,32,22,Rock,Ground,False,Geodude
95,73,175,129,80,38,Water,Psychic,False,SlowbroMega Slowbro
37,104,80,29,26,49,Water,,False,Krabby
55,65,47,52,53,46,Grass,Poison,False,Bulbasaur
51,49,67,71,94,148,Electric,,False,Electrode
64,66,53,74,59,89,Fire,,False,Charmeleon
60,72,64,62,60,122,Normal,,False,Persian
92,97,105,95,105,106,Psychic,,False,Mew
72,99,74,60,61,39,Fighting,,False,Machoke
59,59,58,78,63,88,Fire,,False,Charmeleon
87,115,80,67,107,84,Water,Flying,False,Gyarados
97,108,74,104,80,92,Fire,,False,Arcanine
35,34,29,30,21,46,Bug,Poison,False,Weedle
45,77,60,54,73,104,Normal,,False,Raticate
71,68,59,69,63,110,Normal,,False,Persian
95,64,67,39,30,20,Water,Psychic,False,Slowpoke
18,44,74,74,31,54,Water,,False,Horsea
39,63,89,54,26,34,Water,,False,Shellder
38,54,37,63,49,68,Fire,,False,Charmander
77,89,67,80,63,103,Normal,Flying,False,Pidgeot
99,69,73,66,104,64,Water,Ice,False,Dewgong
31,65,56,49,59,25,Bug,Grass,False,Paras
88,120,135,53,53,46,Rock,Ground,False,Golem
95,74,74,96,83,61,Fairy,,False,Clefable
85,99,82,158,116,94,Fire,Flying,False,CharizardMega Charizard Y
54,96,50,82,83,120,Electric,,False,Raichu
49,55,41,48,43,84,Electric,,False,Pikachu
31,42,156,32,43,81,Rock,Ground,False,Onix
78,109,62,58,49,49,Fighting,,False,Machoke
86,100,130,130,114,70,Water,,False,BlastoiseMega Blastoise
56,69,71,121,69,114,Ghost,Poison,False,Gengar
70,36,73,57,53,36,Grass,Psychic,False,Exeggcute
8,53,27,41,45,91,Ground,,False,Diglett
87,90,82,108,76,91,Fire,Flying,False,Charizard
40,57,50,78,60,35,Grass,Poison,False,Oddish
80,95,100,63,95,77,Water,Fighting,False,Poliwrath
63,59,69,95,65,99,Bug,Poison,False,Venomoth
79,110,68,105,67,61,Grass,Poison,False,Victreebel
61,43,51,36,95,42,Psychic,,False,Drowzee
70,54,34,118,82,97,Ice,Psychic,False,Jynx
50,52,39,71,46,62,Water,,False,Psyduck
57,86,71,70,66,92,Normal,Flying,False,Fearow
59,120,104,47,76,94,Bug,,False,Pinsir
64,96,124,87,64,55,Poison,,False,Weezing
44,40,53,55,53,43,Normal,,False,Ditto
52,90,76,64,76,80,Poison,,False,Arbok
66,41,76,55,38,49,Grass,Psychic,False,Exeggcute
41,79,44,42,33,71,Normal,Flying,False,Doduo
29,52,40,59,56,84,Electric,,False,Pikachu
51,78,59,60,74,88,Fire,,False,Ponyta
66,55,62,132,80,105,Ghost,Poison,False,Gengar
53,53,50,137,99,108,Psychic,,False,Alakazam
76,81,70,79,105,72,Psychic,,False,Hypno
52,72,74,61,82,64,Water,,False,Wartortle
32,85,46,37,40,70,Normal,Flying,False,Doduo
32,84,38,53,71,127,Ground,,False,Dugtrio
55,46,73,77,92,137,Electric,,False,Electrode
42,96,51,68,61,92,Fire,,False,Ponyta
89,75,100,90,101,75,Water,,False,Blastoise
50,61,58,92,63,81,Fire,,False,Charmeleon
66,60,118,92,45,54,Grass,,False,Tangela
41,44,45,39,27,55,Normal,Flying,False,Pidgey
95,95,79,124,93,94,Electric,Flying,True,Zapdos
60,43,51,70,63,36,Fairy,,False,Clefairy
64,54,105,92,34,91,Water,,False,Seadra
246,8,6,33,99,58,Normal,,False,Chansey
61,97,58,94,86,99,Fire,,False,Magmar
72,113,79,158,117,95,Fire,Flying,False,CharizardMega Charizard Y
65,44,55,46,70,45,Water,,False,Seel
111,146,72,190,126,135,Psychic,,True,MewtwoMega Mewtwo Y
85,111,68,100,60,66,Grass,Poison,False,Victreebel
77,115,123,63,64,53,Rock,Ground,False,Golem
39,39,57,72,25,63,Water,,False,Horsea
73,88,53,34,25,32,Fighting,,False,Machop
25,64,102,38,30,46,Water,,False,Shellder
79,94,84,157,121,99,Fire,Flying,False,CharizardMega Charizard Y
63,75,60,59,69,114,Normal,,False,Persian
38,77,109,33,30,13,Rock,Ground,False,Geodude
60,87,38,39,92,79,Bug,Poison,False,Beedrill
114,128,98,67,90,93,Normal,,False,KangaskhanMega Kangaskhan
55,122,109,51,58,80,Water,,False,Kingler
102,138,113,41,52,39,Ground,Rock,False,Rhydon
41,30,24,127,73,105,Psychic,,False,Kadabra
59,81,52,60,49,64,Poison,,False,Nidorino
70,135,85,68,98,159,Rock,Flying,False,AerodactylMega Aerodactyl
33,38,72,105,118,94,Psychic,Fairy,False,Mr. Mime
91,68,63,83,109,69,Psychic,,False,Hypno
66,86,107,47,66,53,Ground,,False,Marowak
54,64,43,63,59,67,Fire,,False,Growlithe
50,30,31,56,99,69,Water,Poison,False,Tentacool
59,32,82,70,49,33,Grass,Psychic,False,Exeggcute
60,41,86,52,47,39,Grass,Psychic,False,Exeggcute
76,87,75,99,82,81,Water,,False,Golduck
61,86,58,79,41,65,Grass,Poison,False,Weepinbell
51,102,69,40,112,81,Fighting,,False,Hitmonchan
102,67,58,32,45,11,Water,Psychic,False,Slowpoke
84,102,115,137,107,85,Water,,False,BlastoiseMega Blastoise
35,110,83,19,31,47,Water,,False,Krabby
63,113,100,64,75,85,Bug,,False,Pinsir
15,14,57,13,21,80,Water,,False,Magikarp
58,64,70,80,71,52,Grass,Poison,False,Gloom
66,57,61,93,82,36,Normal,,False,Porygon
64,148,117,68,99,104,Bug,Flying,False,PinsirMega Pinsir
82,93,107,41,58,69,Ground,,False,Sandslash
49,73,84,17,25,52,Ground,,False,Sandshrew
49,42,52,37,45,50,Poison,,False,Nidoran♀
38,114,84,15,28,46,Water,,False,Krabby
27,37,68,93,59,41,Electric,Steel,False,Magnemite
58,156,48,21,77,135,Bug,Poison,False,BeedrillMega Beedrill
30,40,72,93,52,38,Electric,Steel,False,Magnemite
75,129,85,67,102,157,Rock,Flying,False,AerodactylMega Aerodactyl
63,97,66,78,87,109,Fire,,False,Rapidash
97,115,75,60,107,86,Water,Flying,False,Gyarados
